"ind";"values";"regne";"type";"genre"
"21";0;"Bacteria";"Colistine";"Dielma"
"21";0;"Bacteria";"Colistine";"Volucribacter"
"21";0;"Bacteria";"Colistine";"Candidatus Merdousia"
"21";0;"Bacteria";"Colistine";"Coraliomargarita"
"21";0;"Viruses";"Colistine";"Porprismacovirus"
"21";0;"Bacteria";"Colistine";"Enteractinococcus"
"21";0;"Bacteria";"Colistine";"Candidatus Enterosoma"
"21";0;"Bacteria";"Colistine";"Streptobacillus"
"21";0;"Bacteria";"Colistine";"Aeromonas"
"21";0;"Bacteria";"Colistine";"Sphaerochaeta"
"21";0;"Bacteria";"Colistine";"Candidatus Caccocola"
"21";0;"Bacteria";"Colistine";"Pontibacillus"
"21";0;"Bacteria";"Colistine";"Desulfosporosinus"
"21";0;"Bacteria";"Colistine";"Johnsonella"
"21";0;"Bacteria";"Colistine";"Parasporobacterium"
"21";0;"Bacteria";"Colistine";"Waltera"
"21";0;"Bacteria";"Colistine";"Galactobacillus"
"21";0;"Bacteria";"Colistine";"Candidatus Caccosoma"
"21";0;"Bacteria";"Colistine";"Anaerobiospirillum"
"21";0;"Viruses";"Colistine";"Cequinquevirus"
"21";0;"Archaea";"Colistine";"Methanocorpusculum"
"21";0;"Bacteria";"Colistine";"Fundicoccus"
"21";0;"Bacteria";"Colistine";"Globicatella"
"21";0;"Bacteria";"Colistine";"Vaginisenegalia"
"21";0;"Bacteria";"Colistine";"Marinilactibacillus"
"21";0;"Bacteria";"Colistine";"Candidatus Weimeria"
"21";0;"Bacteria";"Colistine";"Hespellia"
"21";0;"Bacteria";"Colistine";"Candidatus Avanaerovorax"
"21";0;"Bacteria";"Colistine";"Coprobacter"
"21";0;"Bacteria";"Colistine";"Virgibacillus"
"21";0;"Bacteria";"Colistine";"Acetobacterium"
"21";0;"Bacteria";"Colistine";"Bacilliculturomica"
"21";0;"Bacteria";"Colistine";"Candidatus Limadaptatus"
"21";0;"Bacteria";"Colistine";"Fastidiosipila"
"21";0;"Bacteria";"Colistine";"Dethiosulfatibacter"
"21";0;"Archaea";"Colistine";"Candidatus Methanomethylophilus"
"21";0;"Bacteria";"Colistine";"Candidatus Caccoplasma"
"21";0;"Bacteria";"Colistine";"Flexilinea"
"21";0;"Bacteria";"Colistine";"Anaerosalibacter"
"21";0;"Bacteria";"Colistine";"Candidatus Avelusimicrobium"
"21";0;"Bacteria";"Colistine";"Amylolactobacillus"
"21";0;"Bacteria";"Colistine";"Candidatus Caccalectryoclostridium"
"21";0;"Bacteria";"Colistine";"Candidatus Scatocola"
"21";0;"Bacteria";"Colistine";"Ancrocorticia"
"21";0;"Bacteria";"Colistine";"Pseudoscardovia"
"21";0;"Bacteria";"Colistine";"Thermosporothrix"
"21";0;"Bacteria";"Colistine";"Pelotomaculum"
"21";0;"Bacteria";"Colistine";"Sinanaerobacter"
"21";0;"Bacteria";"Colistine";"Candidatus Cottocaccamicrobium"
"21";0;"Bacteria";"Colistine";"Candidatus Gallimonas"
"21";0;"Bacteria";"Colistine";"Proteus"
"21";0;"Bacteria";"Colistine";"Rubneribacter"
"21";0;"Bacteria";"Colistine";"Caldibacillus"
"21";0;"Bacteria";"Colistine";"Provencibacterium"
"21";0;"Bacteria";"Colistine";"Megamonas"
"21";0;"Bacteria";"Colistine";"Pseudomonas"
"21";0;"Bacteria";"Colistine";"Desulfuromonas"
"21";0;"Bacteria";"Colistine";"Succinimonas"
"21";0;"Bacteria";"Colistine";"Tidjanibacter"
"21";0;"Bacteria";"Colistine";"Trichococcus"
"21";0;"Bacteria";"Colistine";"Inconstantimicrobium"
"21";0;"Bacteria";"Colistine";"Candidatus Choladocola"
"21";0;"Bacteria";"Colistine";"Candidatus Caccovicinus"
"21";0;"Archaea";"Colistine";"Candidatus Methanofastidiosum"
"21";0;"Bacteria";"Colistine";"Hallerella"
"21";0;"Bacteria";"Colistine";"Candidatus Coprosoma"
"21";0;"Bacteria";"Colistine";"Metamycoplasma"
"22";0;"Archaea";"Colistine";"Methanobrevibacter"
"22";0;"Archaea";"Colistine";"Methanosphaera"
"22";0.000161650052456715;"Bacteria";"Colistine";"Arcanobacterium"
"22";5.72775776421431e-06;"Bacteria";"Colistine";"Aeriscardovia"
"22";0.00313308349702522;"Bacteria";"Colistine";"Bifidobacterium"
"22";1.75014820573215e-05;"Bacteria";"Colistine";"Corynebacterium"
"22";2.64113274683215e-05;"Bacteria";"Colistine";"Cellulomonas"
"22";0.000473494641841716;"Bacteria";"Colistine";"Rothia"
"22";0;"Bacteria";"Colistine";"Atopobium"
"22";0;"Bacteria";"Colistine";"Olsenella"
"22";0.0023136959279779;"Bacteria";"Colistine";"Collinsella"
"22";0;"Bacteria";"Colistine";"Senegalimassilia"
"22";0;"Bacteria";"Colistine";"Adlercreutzia"
"22";2.45020748802501e-05;"Bacteria";"Colistine";"Ellagibacter"
"22";0;"Bacteria";"Colistine";"Gordonibacter"
"22";0.0214946838452729;"Bacteria";"Colistine";"Bacteroides"
"22";0.053550398381463;"Bacteria";"Colistine";"Phocaeicola"
"22";0;"Bacteria";"Colistine";"Petrimonas"
"22";3.11844589385001e-05;"Bacteria";"Colistine";"Sodaliphilus"
"22";1.27283505871429e-06;"Bacteria";"Colistine";"Candidatus Cryptobacteroides"
"22";0;"Bacteria";"Colistine";"Butyricimonas"
"22";0;"Bacteria";"Colistine";"Paludibacter"
"22";0;"Bacteria";"Colistine";"Alloprevotella"
"22";0;"Bacteria";"Colistine";"Candidatus Caccomonas"
"22";0.000237701947214894;"Bacteria";"Colistine";"Hallella"
"22";0;"Bacteria";"Colistine";"Paraprevotella"
"22";0.0214008122596927;"Bacteria";"Colistine";"Prevotella"
"22";0;"Bacteria";"Colistine";"Prevotellamassilia"
"22";0;"Bacteria";"Colistine";"Pseudoprevotella"
"22";0.00152708386169247;"Bacteria";"Colistine";"Alistipes"
"22";0.00189620602871961;"Bacteria";"Colistine";"Parabacteroides"
"22";0;"Bacteria";"Colistine";"Chlamydia"
"22";0;"Bacteria";"Colistine";"Fibrobacter"
"22";2.57749099389644e-05;"Bacteria";"Colistine";"Gemella"
"22";0.000207472114570429;"Bacteria";"Colistine";"Caryophanon"
"22";0;"Bacteria";"Colistine";"Granulicatella"
"22";0.000649782297473645;"Bacteria";"Colistine";"Enterococcus"
"22";0.372892940888586;"Bacteria";"Colistine";"Lactobacillus"
"22";0.0530912231340318;"Bacteria";"Colistine";"Ligilactobacillus"
"22";0.0681463162085044;"Bacteria";"Colistine";"Limosilactobacillus"
"22";0.0110087504228199;"Bacteria";"Colistine";"Streptococcus"
"22";4.45492270550002e-06;"Bacteria";"Colistine";"Christensenella"
"22";0.00110004769949383;"Bacteria";"Colistine";"Butyricicoccus"
"22";0;"Bacteria";"Colistine";"Candidatus Coprocola"
"22";0.0531752302479069;"Bacteria";"Colistine";"Clostridium"
"22";7.70065210522145e-05;"Bacteria";"Colistine";"Hungatella"
"22";0;"Bacteria";"Colistine";"Lactonifactor"
"22";1.08190979990715e-05;"Bacteria";"Colistine";"Paraclostridium"
"22";8.59163664632146e-06;"Bacteria";"Colistine";"Sarcina"
"22";0;"Bacteria";"Colistine";"Desulfotomaculum"
"22";0;"Bacteria";"Colistine";"Candidatus Copromorpha"
"22";0.00462548260336773;"Bacteria";"Colistine";"Eubacterium"
"22";0;"Bacteria";"Colistine";"Intestinibacillus"
"22";0;"Bacteria";"Colistine";"Anaerovorax"
"22";0.00154744922263189;"Bacteria";"Colistine";"Hornefia"
"22";0.0020553104110589;"Bacteria";"Colistine";"Mogibacterium"
"22";9.86447170503575e-06;"Bacteria";"Colistine";"Acetatifactor"
"22";1.97289434100715e-05;"Bacteria";"Colistine";"Anaerobutyricum"
"22";1.30465593518215e-05;"Bacteria";"Colistine";"Anaerotignum"
"22";0;"Bacteria";"Colistine";"Bariatricus"
"22";0.00203685430270755;"Bacteria";"Colistine";"Blautia"
"22";0;"Bacteria";"Colistine";"Candidatus Choladousia"
"22";0;"Bacteria";"Colistine";"Candidatus Fimousia"
"22";0;"Bacteria";"Colistine";"Candidatus Galacturonibacter"
"22";0;"Bacteria";"Colistine";"Candidatus Pullilachnospira"
"22";0;"Bacteria";"Colistine";"Catenibacillus"
"22";2.86387888210715e-06;"Bacteria";"Colistine";"Cellulosilyticum"
"22";0.000912940945862825;"Bacteria";"Colistine";"Coprococcus"
"22";0;"Bacteria";"Colistine";"Diplocloster"
"22";0.000376440968614751;"Bacteria";"Colistine";"Dorea"
"22";0.000599187103889753;"Bacteria";"Colistine";"Eisenbergiella"
"22";0.00312958320061376;"Bacteria";"Colistine";"Enterocloster"
"22";0.000422581239493145;"Bacteria";"Colistine";"Faecalicatena"
"22";0.000251384924096072;"Bacteria";"Colistine";"Faecalimonas"
"22";0;"Bacteria";"Colistine";"Frisingicoccus"
"22";0;"Bacteria";"Colistine";"Fusicatenibacter"
"22";0.00149017164498975;"Bacteria";"Colistine";"Lachnoclostridium"
"22";0;"Bacteria";"Colistine";"Lachnospira"
"22";0;"Bacteria";"Colistine";"Marvinbryantia"
"22";0.00105454384614479;"Bacteria";"Colistine";"Mediterraneibacter"
"22";0;"Bacteria";"Colistine";"Merdimonas"
"22";0.00670688613313027;"Bacteria";"Colistine";"Niameybacter"
"22";8.68709927572503e-05;"Bacteria";"Colistine";"Oliverpabstia"
"22";0;"Bacteria";"Colistine";"Oribacterium"
"22";0;"Bacteria";"Colistine";"Pseudobutyrivibrio"
"22";0;"Bacteria";"Colistine";"Robinsoniella"
"22";0.000256158055566251;"Bacteria";"Colistine";"Roseburia"
"22";2.16381959981429e-05;"Bacteria";"Colistine";"Tyzzerella"
"22";0;"Bacteria";"Colistine";"Candidatus Enterenecus"
"22";1.90925258807144e-06;"Bacteria";"Colistine";"Candidatus Faecousia"
"22";0;"Bacteria";"Colistine";"Candidatus Fimimorpha"
"22";0;"Bacteria";"Colistine";"Candidatus Fimisoma"
"22";3.81850517614287e-06;"Bacteria";"Colistine";"Candidatus Gallacutalibacter"
"22";0;"Bacteria";"Colistine";"Candidatus Limiplasma"
"22";0;"Bacteria";"Colistine";"Candidatus Limivicinus"
"22";7.25515983467145e-05;"Bacteria";"Colistine";"Candidatus Scatomorpha"
"22";1.01826804697143e-05;"Bacteria";"Colistine";"Candidatus Ventricola"
"22";0.00261090291418768;"Bacteria";"Colistine";"Evtepia"
"22";0.0016171369420965;"Bacteria";"Colistine";"Flintibacter"
"22";8.71892015219289e-05;"Bacteria";"Colistine";"Gemmiger"
"22";0.000273977746388251;"Bacteria";"Colistine";"Intestinimonas"
"22";0;"Bacteria";"Colistine";"Acetivibrio"
"22";8.27342788164289e-06;"Bacteria";"Colistine";"Acutalibacter"
"22";0;"Bacteria";"Colistine";"Agathobaculum"
"22";5.56865338187502e-05;"Bacteria";"Colistine";"Anaeromassilibacillus"
"22";0.000315026677031787;"Bacteria";"Colistine";"Anaerotruncus"
"22";3.5002964114643e-06;"Bacteria";"Colistine";"Angelakisella"
"22";0;"Bacteria";"Colistine";"Candidatus Caccousia"
"22";0;"Bacteria";"Colistine";"Candidatus Faeciplasma"
"22";1.33647681165e-05;"Bacteria";"Colistine";"Candidatus Faecivivens"
"22";0;"Bacteria";"Colistine";"Candidatus Merdivicinus"
"22";0;"Bacteria";"Colistine";"Candidatus Onthomonas"
"22";0;"Bacteria";"Colistine";"Candidatus Pelethomonas"
"22";0;"Bacteria";"Colistine";"Candidatus Scatavimonas"
"22";4.35946007609645e-05;"Bacteria";"Colistine";"Dysosmobacter"
"22";0.000131738428576929;"Bacteria";"Colistine";"Faecalibacterium"
"22";0.00138007141241097;"Bacteria";"Colistine";"Flavonifractor"
"22";6.04596652889288e-06;"Bacteria";"Colistine";"Fournierella"
"22";0;"Bacteria";"Colistine";"Hydrogeniiclostidium"
"22";2.41838661155715e-05;"Bacteria";"Colistine";"Massiliimalia"
"22";0.00112741365325618;"Bacteria";"Colistine";"Oscillibacter"
"22";1.90925258807144e-06;"Bacteria";"Colistine";"Papillibacter"
"22";3.5002964114643e-06;"Bacteria";"Colistine";"Phocea"
"22";7.19151808173574e-05;"Bacteria";"Colistine";"Pseudoflavonifractor"
"22";3.88214692907859e-05;"Bacteria";"Colistine";"Ruminiclostridium"
"22";0.000288615349563466;"Bacteria";"Colistine";"Ruminococcus"
"22";0.000444219435491287;"Bacteria";"Colistine";"Ruthenibacterium"
"22";1.59104382339286e-06;"Bacteria";"Colistine";"Subdoligranulum"
"22";0.000317254138384536;"Bacteria";"Colistine";"Vescimonas"
"22";0;"Bacteria";"Colistine";"Peptococcus"
"22";0.000312481006914359;"Bacteria";"Colistine";"Clostridioides"
"22";3.85032605261073e-05;"Bacteria";"Colistine";"Intestinibacter"
"22";6.20507091123217e-05;"Bacteria";"Colistine";"Paeniclostridium"
"22";0.000528544758131109;"Bacteria";"Colistine";"Peptostreptococcus"
"22";0.0255566187263949;"Bacteria";"Colistine";"Romboutsia"
"22";0.00810764111524535;"Bacteria";"Colistine";"Terrisporobacter"
"22";0;"Bacteria";"Colistine";"Candidatus Avichristensenella"
"22";0;"Bacteria";"Colistine";"Candidatus Faecaligallichristensenella"
"22";0;"Bacteria";"Colistine";"Candidatus Pullichristensenella"
"22";0;"Bacteria";"Colistine";"Catenibacterium"
"22";0;"Bacteria";"Colistine";"Sharpea"
"22";0;"Bacteria";"Colistine";"Amedibacillus"
"22";0.000540636691188895;"Bacteria";"Colistine";"Faecalicoccus"
"22";0;"Bacteria";"Colistine";"Faecalitalea"
"22";0;"Bacteria";"Colistine";"Floccifex"
"22";0.000315026677031787;"Bacteria";"Colistine";"Holdemanella"
"22";0;"Bacteria";"Colistine";"Holdemania"
"22";0;"Bacteria";"Colistine";"Lactimicrobium"
"22";0;"Bacteria";"Colistine";"Traorella"
"22";0.000267295362330001;"Bacteria";"Colistine";"Turicibacter"
"22";0;"Bacteria";"Colistine";"Candidatus Avacidaminococcus"
"22";0.00042799078849268;"Bacteria";"Colistine";"Phascolarctobacterium"
"22";0;"Bacteria";"Colistine";"Mitsuokella"
"22";3.34119202912501e-05;"Bacteria";"Colistine";"Dialister"
"22";0.000326163983795537;"Bacteria";"Colistine";"Veillonella"
"22";0;"Bacteria";"Colistine";"Candidatus Enteromonas"
"22";0;"Bacteria";"Colistine";"Negativibacillus"
"22";0.000310253545561608;"Bacteria";"Colistine";"Fusobacterium"
"22";0;"Bacteria";"Colistine";"Candidatus Spyradomonas"
"22";0;"Bacteria";"Colistine";"Sinorhizobium"
"22";0;"Bacteria";"Colistine";"Loktanella"
"22";0;"Bacteria";"Colistine";"Parasutterella"
"22";0.000313117424443716;"Bacteria";"Colistine";"Sutterella"
"22";0;"Bacteria";"Colistine";"Neisseria"
"22";0;"Bacteria";"Colistine";"Bilophila"
"22";0.00350793342181658;"Bacteria";"Colistine";"Desulfovibrio"
"22";0;"Bacteria";"Colistine";"Mailhella"
"22";0;"Bacteria";"Colistine";"Corallococcus"
"22";0.000359894112851465;"Bacteria";"Colistine";"Campylobacter"
"22";0.0131840255381626;"Bacteria";"Colistine";"Escherichia"
