"root";"kingdom";"phylum";"class";"order";"family";"genus";"species";"abond34";"piglet";"group";"abund"
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Allisonella";"None";0;"33";"Colistin";0
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Megasphaera";"Megasphaera elsdenii";0;"33";"Colistin";0.000366184948947005
"root";"Bacteria";"Firmicutes";"Negativicutes";"Veillonellales";"Veillonellaceae";"Megasphaera";"None";0;"33";"Colistin";5.20079952408122e-05
"root";"Viruses";"Uroviricota";"Caudoviricetes";"Caudovirales";"Drexlerviridae";"Tunavirus";"None";0;"33";"Colistin";0
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Parafannyhessea";"Parafannyhessea umbonata";0;"33";"Colistin";0
"root";"Bacteria";"Proteobacteria";"Epsilonproteobacteria";"Campylobacterales";"Helicobacteraceae";"Helicobacter";"Helicobacter sp. 11-8110";0;"33";"Colistin";1.42945951831472e-05
"root";"Bacteria";"Verrucomicrobia";"Opitutae";"Opitutales";"None";"Candidatus Merdousia";"None";0.000170507829151155;"33";"Colistin";0.000888698023939493
"root";"Bacteria";"Chlamydiae";"Chlamydiia";"Chlamydiales";"Chlamydiaceae";"Chlamydia";"Chlamydia suis";0;"33";"Colistin";0
"root";"Archaea";"Euryarchaeota";"Methanobacteria";"Methanobacteriales";"Methanobacteriaceae";"Methanobrevibacter";"None";0.00447896756402255;"34";"Colistin";0.00447896756402255
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Bifidobacteriales";"Bifidobacteriaceae";"Bifidobacterium";"None";1.36553889147029e-05;"34";"Colistin";1.36553889147029e-05
"root";"Bacteria";"Actinobacteria";"Actinomycetia";"Micrococcales";"Micrococcaceae";"Rothia";"None";0.00550349079719053;"34";"Colistin";0.00550349079719053
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"Atopobium";"None";1.10719369578672e-05;"34";"Colistin";1.10719369578672e-05
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Atopobiaceae";"None";"None";1.14410015231295e-05;"34";"Colistin";1.14410015231295e-05
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"Coriobacteriaceae";"Collinsella";"None";0.000339539400041261;"34";"Colistin";0.000339539400041261
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"Coriobacteriales";"None";"None";"None";9.8171174359756e-05;"34";"Colistin";9.8171174359756e-05
"root";"Bacteria";"Actinobacteria";"Coriobacteriia";"None";"None";"None";"None";0.00159694237388972;"34";"Colistin";0.00159694237388972
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides fragilis";0.00141388634951964;"34";"Colistin";0.00141388634951964
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides pyogenes";0.000895719699891458;"34";"Colistin";0.000895719699891458
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides sp.";0.000122160371101802;"34";"Colistin";0.000122160371101802
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides sp. CAG:709";5.53596847893361e-06;"34";"Colistin";5.53596847893361e-06
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides thetaiotaomicron";0.000236570386333096;"34";"Colistin";0.000236570386333096
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"Bacteroides uniformis";3.57992628304373e-05;"34";"Colistin";3.57992628304373e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Bacteroides";"None";0.00298979204318941;"34";"Colistin";0.00298979204318941
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"None";"Bacteroidaceae bacterium";0.0021874456783093;"34";"Colistin";0.0021874456783093
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"None";"None";0.00165156392954853;"34";"Colistin";0.00165156392954853
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";"None";0.0171585497681721;"34";"Colistin";0.0171585497681721
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Bacteroidaceae";"Phocaeicola";"Phocaeicola vulgatus";0.00486353284102581;"34";"Colistin";0.00486353284102581
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"None";"Muribaculaceae bacterium";0.00996326700381945;"34";"Colistin";0.00996326700381945
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Muribaculaceae";"None";"None";0.000663578088341509;"34";"Colistin";0.000663578088341509
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"None";"None";"Bacteroidales bacterium";0.000415935765050545;"34";"Colistin";0.000415935765050545
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"None";"None";"None";0.192087403346604;"34";"Colistin";0.192087403346604
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Odoribacteraceae";"Butyricimonas";"Butyricimonas virosa";0.00218966006570087;"34";"Colistin";0.00218966006570087
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Odoribacteraceae";"Butyricimonas";"None";0.00588547262223695;"34";"Colistin";0.00588547262223695
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Paludibacteraceae";"None";"Paludibacteraceae bacterium";0;"34";"Colistin";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Alloprevotella";"None";5.42524910935494e-05;"34";"Colistin";5.42524910935494e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"None";"None";0.00101418942534064;"34";"Colistin";0.00101418942534064
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Paraprevotella";"None";9.22661413155602e-06;"34";"Colistin";9.22661413155602e-06
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"None";0.0500001291725978;"34";"Colistin";0.0500001291725978
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella copri";7.75035587050705e-06;"34";"Colistin";7.75035587050705e-06
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella pectinovora";6.64316217472033e-06;"34";"Colistin";6.64316217472033e-06
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp.";0.000415197635920021;"34";"Colistin";0.000415197635920021
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. CAG:520";3.0632358916766e-05;"34";"Colistin";3.0632358916766e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. CAG:891";0.000112933756970246;"34";"Colistin";0.000112933756970246
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella sp. Marseille-P4119";0;"34";"Colistin";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotella";"Prevotella stercorea";3.24776817430772e-05;"34";"Colistin";3.24776817430772e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellamassilia";"None";9.74330452292315e-05;"34";"Colistin";9.74330452292315e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellamassilia";"Prevotellamassilia sp.";0.00359948670500263;"34";"Colistin";0.00359948670500263
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Prevotellaceae";"Prevotellamassilia";"Prevotellamassilia timonensis";3.57992628304373e-05;"34";"Colistin";3.57992628304373e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"Alistipes sp. CAG:435";8.85754956629378e-06;"34";"Colistin";8.85754956629378e-06
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"Alistipes sp. CAG:514";0;"34";"Colistin";0
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Alistipes";"None";0.0057345252150447;"34";"Colistin";0.0057345252150447
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"None";"None";5.42524910935494e-05;"34";"Colistin";5.42524910935494e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"None";"None";1.18100660883917e-05;"34";"Colistin";1.18100660883917e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"None";0.0247837927510552;"34";"Colistin";0.0247837927510552
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides distasonis";4.1335231309371e-05;"34";"Colistin";4.1335231309371e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides merdae";0.000268679003510911;"34";"Colistin";0.000268679003510911
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"Bacteroidales";"Tannerellaceae";"Parabacteroides";"Parabacteroides sp.";3.61683273956996e-05;"34";"Colistin";3.61683273956996e-05
"root";"Bacteria";"Bacteroidetes";"Bacteroidia";"None";"None";"None";"None";0.000552120589632312;"34";"Colistin";0.000552120589632312
"root";"Bacteria";"Bacteroidetes";"None";"None";"None";"None";"None";0.000102969013708165;"34";"Colistin";0.000102969013708165
"root";"Bacteria";"Fibrobacteres";"Fibrobacteria";"Fibrobacterales";"Fibrobacteraceae";"Fibrobacter";"None";5.90503304419585e-06;"34";"Colistin";5.90503304419585e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Bacillales";"Planococcaceae";"Caryophanon";"None";0.0033046041173581;"34";"Colistin";0.0033046041173581
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Enterococcaceae";"Enterococcus";"None";0.000135815760016505;"34";"Colistin";0.000135815760016505
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus amylovorus";0.000324038688300247;"34";"Colistin";0.000324038688300247
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus crispatus";0;"34";"Colistin";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus delbrueckii";0.00179365378717449;"34";"Colistin";0.00179365378717449
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus equicursoris";0;"34";"Colistin";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus helveticus";0;"34";"Colistin";0
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus johnsonii";0.000105921530230263;"34";"Colistin";0.000105921530230263
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"Lactobacillus porci";0.0300938937160484;"34";"Colistin";0.0300938937160484
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Lactobacillus";"None";0.0234610653491554;"34";"Colistin";0.0234610653491554
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Ligilactobacillus";"Ligilactobacillus salivarius";0.00338210767606317;"34";"Colistin";0.00338210767606317
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Candidatus Limosilactobacillus merdavium";0.000195604219588988;"34";"Colistin";0.000195604219588988
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Limosilactobacillus mucosae";0.0123060888641042;"34";"Colistin";0.0123060888641042
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Limosilactobacillus reuteri";0.0162831286193701;"34";"Colistin";0.0162831286193701
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"Limosilactobacillus vaginalis";2.28820030462589e-05;"34";"Colistin";2.28820030462589e-05
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"Limosilactobacillus";"None";0.0146681020817825;"34";"Colistin";0.0146681020817825
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Lactobacillaceae";"None";"None";0.00235906070115624;"34";"Colistin";0.00235906070115624
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"None";"None";"None";1.88222928283743e-05;"34";"Colistin";1.88222928283743e-05
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"None";0.000867670792931528;"34";"Colistin";0.000867670792931528
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus orisratti";4.05971021788465e-06;"34";"Colistin";4.05971021788465e-06
"root";"Bacteria";"Firmicutes";"Bacilli";"Lactobacillales";"Streptococcaceae";"Streptococcus";"Streptococcus suis";0.00224944852527336;"34";"Colistin";0.00224944852527336
"root";"Bacteria";"Firmicutes";"Bacilli";"None";"None";"None";"Bacilli bacterium";0.000229558159593114;"34";"Colistin";0.000229558159593114
"root";"Bacteria";"Firmicutes";"Bacilli";"None";"None";"None";"None";0.000523333553541857;"34";"Colistin";0.000523333553541857
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium cadaveris";0;"34";"Colistin";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium celatum";0.00474875376122925;"34";"Colistin";0.00474875376122925
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"Clostridium perfringens";0.00401948218027106;"34";"Colistin";0.00401948218027106
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"None";0.0179428119693544;"34";"Colistin";0.0179428119693544
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Clostridium";"uncultured Clostridium sp.";4.24424250051577e-05;"34";"Colistin";4.24424250051577e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"Hungatella";"Hungatella hathewayi";0.00031296675134238;"34";"Colistin";0.00031296675134238
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Clostridiaceae";"None";"None";0.00106659659360788;"34";"Colistin";0.00106659659360788
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriaceae";"Eubacterium";"None";0.000391577503743237;"34";"Colistin";0.000391577503743237
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Hornefia";"Hornefia butyriciproducens";1.10719369578672e-05;"34";"Colistin";1.10719369578672e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Hornefia";"None";2.9156100655717e-05;"34";"Colistin";2.9156100655717e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Eubacteriales Family XIII. Incertae Sedis";"Mogibacterium";"None";0.000254285485465684;"34";"Colistin";0.000254285485465684
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Anaerotignum";"None";2.84179715251925e-05;"34";"Colistin";2.84179715251925e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Blautia";"None";0.000251332968943586;"34";"Colistin";0.000251332968943586
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Dorea";"Candidatus Dorea intestinavium";0;"34";"Colistin";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Dorea";"None";2.32510676115212e-05;"34";"Colistin";2.32510676115212e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Eisenbergiella";"None";9.63258515334448e-05;"34";"Colistin";9.63258515334448e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Enterocloster";"Enterocloster clostridioformis";0.000556180299850197;"34";"Colistin";0.000556180299850197
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Enterocloster";"None";0.00501853995843595;"34";"Colistin";0.00501853995843595
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalicatena";"Faecalicatena faecalis";2.21438739157344e-06;"34";"Colistin";2.21438739157344e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalicatena";"None";0;"34";"Colistin";0
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalimonas";"Faecalimonas umbilicata";2.21438739157344e-06;"34";"Colistin";2.21438739157344e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Faecalimonas";"None";0.00019265170306689;"34";"Colistin";0.00019265170306689
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"None";0.0232067798636897;"34";"Colistin";0.0232067798636897
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"[Clostridium] scindens";0.000422947991790528;"34";"Colistin";0.000422947991790528
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Lachnoclostridium";"[Clostridium] symbiosum";2.47273258725701e-05;"34";"Colistin";2.47273258725701e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Mediterraneibacter";"[Ruminococcus] gnavus";3.69064565262241e-06;"34";"Colistin";3.69064565262241e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Niameybacter";"None";0.00436197409683442;"34";"Colistin";0.00436197409683442
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"None";"Lachnospiraceae bacterium";0.000399696924179007;"34";"Colistin";0.000399696924179007
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"None";"None";0.018927476229474;"34";"Colistin";0.018927476229474
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Roseburia";"None";0.000651398957687855;"34";"Colistin";0.000651398957687855
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"Lachnospiraceae";"Roseburia";"Roseburia inulinivorans";5.09309100061892e-05;"34";"Colistin";5.09309100061892e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Candidatus Limiplasma";"None";6.27409760945809e-06;"34";"Colistin";6.27409760945809e-06
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Evtepia";"None";9.74330452292315e-05;"34";"Colistin";9.74330452292315e-05
"root";"Bacteria";"Firmicutes";"Clostridia";"Eubacteriales";"None";"Flintibacter";"Flintibacter sp. KGMB00164";9.59567869681826e-06;"34";"Colistin";9.59567869681826e-06
